Date,Open,High,Low,Close,Adj Close,Volume
2019-11-25,50.540001,51.180000,50.430000,50.860001,35.037594,24507100
2019-11-26,50.599998,51.500000,50.459999,51.220001,35.285595,32446500
2019-11-27,50.930000,51.200001,50.130001,50.580002,34.844700,13507600
2019-11-28,50.560001,50.880001,49.689999,50.369999,34.700027,10145300
2019-11-29,50.369999,50.470001,49.820000,49.980000,34.431355,10290800
2019-12-02,50.150002,51.689999,50.110001,51.340000,35.368271,23952200
2019-12-03,51.250000,51.259998,50.250000,50.419998,34.734470,13479700
2019-12-04,50.830002,51.029999,50.529999,50.919998,35.078922,9105800
2019-12-05,50.700001,51.080002,50.549999,50.950001,35.099594,9503500
2019-12-06,51.250000,51.689999,51.029999,51.349998,35.375149,13892600
2019-12-09,52.250000,52.490002,51.330002,51.439999,35.437153,19388300
2019-12-10,51.220001,51.430000,50.900002,51.200001,35.271820,13878600
2019-12-11,51.380001,52.049999,51.220001,51.830002,35.705830,15572100
2019-12-12,52.099998,53.060001,51.730000,52.950001,36.477398,25140900
2019-12-13,53.299999,54.000000,52.840000,53.759998,37.035400,28172500
2019-12-16,54.500000,54.669998,53.340000,53.340000,36.746071,21806800
2019-12-17,53.250000,53.709999,53.049999,53.419998,36.801182,13570300
2019-12-18,53.279999,53.540001,52.599998,53.470001,36.835625,22924500
2019-12-19,53.500000,54.240002,53.220001,54.000000,37.200748,17683200
2019-12-20,54.770000,54.990002,54.150002,54.790001,37.744984,42124200
2019-12-23,54.900002,54.980000,54.400002,54.580002,37.600311,10225700
2019-12-26,54.810001,55.000000,54.509998,54.790001,37.744984,20410000
2019-12-27,53.990002,54.000000,53.419998,53.599998,37.903641,13920400
2019-12-30,53.650002,53.860001,53.200001,53.299999,37.691494,11928100
2020-01-02,53.980000,54.439999,53.750000,54.330002,38.419865,17509700
2020-01-03,53.680000,54.500000,53.580002,53.930000,38.137005,17284800
2020-01-06,53.799999,53.799999,53.150002,53.610001,37.910713,32787800
2020-01-07,53.500000,54.189999,53.400002,54.000000,38.186508,16326400
2020-01-08,54.200001,54.369999,53.619999,54.009998,38.193573,15298500
2020-01-09,53.750000,53.869999,53.049999,53.299999,37.691494,14638000
2020-01-10,53.750000,53.869999,53.110001,53.360001,37.733921,9129200
2020-01-13,53.639999,55.639999,53.509998,55.299999,39.105808,27497400
2020-01-14,55.299999,56.349998,55.000000,55.639999,39.346241,27817000
2020-01-15,55.299999,56.080002,55.110001,55.459999,39.218956,21425300
2020-01-16,55.599998,55.950001,55.099998,55.169998,39.013874,13149100
2020-01-17,56.250000,57.090000,56.099998,57.000000,40.307976,36524100
2020-01-20,57.000000,57.360001,56.529999,57.360001,40.562553,16746300
2020-01-21,56.799999,57.009998,55.740002,56.029999,39.622032,25436800
2020-01-22,56.599998,56.849998,56.060001,56.299999,39.812965,17269400
2020-01-23,55.430000,55.730000,54.709999,55.500000,39.247238,23028900
2020-01-24,55.619999,55.730000,53.689999,53.799999,38.045071,19744800
2020-01-27,51.660000,51.820000,50.480000,50.509998,35.718521,38779700
2020-01-28,51.200001,52.090000,51.080002,51.200001,36.206459,23046400
2020-01-29,51.700001,51.889999,50.459999,50.750000,35.888237,23323000
2020-01-30,49.970001,51.500000,49.799999,51.500000,36.418610,23083200
2020-01-31,50.959999,51.060001,49.799999,50.270000,35.548805,29988200
2020-02-03,50.500000,51.090000,49.799999,50.910000,36.001385,18858200
2020-02-04,52.200001,52.580002,51.970001,52.270000,36.963120,21559200
2020-02-05,53.320000,53.619999,52.990002,52.990002,37.472279,26797700
2020-02-06,53.660000,53.919998,52.820000,53.279999,37.677345,22155800
2020-02-07,52.880001,52.959999,51.919998,52.099998,36.842903,14450900
2020-02-10,51.900002,51.900002,49.919998,50.189999,35.492229,28244800
2020-02-11,51.150002,52.200001,51.020000,52.049999,36.807545,27560600
2020-02-12,53.099998,53.380001,52.830002,53.070000,37.528847,28539800
2020-02-13,52.220001,52.400002,51.560001,52.139999,36.871193,20105600
2020-02-14,52.209999,52.279999,50.950001,51.000000,36.065033,19896200
2020-02-17,51.709999,53.410000,51.619999,53.410000,37.769283,28134200
2020-02-18,52.549999,53.049999,52.119999,52.799999,37.337914,18054400
2020-02-19,52.930000,53.119999,52.400002,52.810001,37.344986,14439700
2020-02-20,53.270000,53.490002,52.060001,52.200001,36.913620,18818800
2020-02-21,51.000000,51.139999,49.799999,50.130001,35.449806,32249900
2020-02-26,46.660000,46.840000,45.060001,45.349998,32.069592,46923300
2020-02-27,44.650002,45.540001,43.560001,44.470001,31.447294,42419000
2020-02-28,43.990002,44.310001,43.200001,44.310001,31.334145,33228600
2020-03-02,44.880001,47.090000,44.810001,46.360001,32.783825,48372500
2020-03-03,46.740002,49.090000,46.070000,46.349998,32.776752,52401800
2020-03-04,48.000000,49.090000,47.000000,48.570000,34.346642,31476600
2020-03-05,47.660000,47.950001,45.950001,46.849998,33.130325,29092300
2020-03-06,44.200001,45.820000,43.650002,44.610001,31.546293,39718600
2020-03-09,40.450001,41.540001,37.810001,37.830002,26.751770,59037000
2020-03-10,41.900002,45.340000,40.799999,44.810001,31.687727,63269800
2020-03-11,43.009998,44.290001,39.000000,40.740002,28.809601,50025000
2020-03-12,36.000000,36.000000,32.450001,35.349998,24.998013,62222000
2020-03-13,42.000000,44.029999,37.000000,42.900002,30.337053,67635900
2020-03-16,36.009998,41.400002,36.009998,39.040001,27.607430,59078300
2020-03-17,40.500000,43.570000,39.110001,41.509998,29.354105,52743800
2020-03-18,38.799999,40.869999,35.700001,38.650002,27.331638,59689100
2020-03-19,37.500000,39.000000,35.259998,36.400002,25.740534,52645400
2020-03-20,37.900002,39.410000,34.709999,35.189999,24.884869,50479900
2020-03-23,35.549999,35.860001,33.369999,34.099998,24.114069,41958300
2020-03-24,36.860001,38.650002,36.860001,37.639999,26.617405,37044800
2020-03-25,38.189999,41.349998,38.090000,40.849998,28.887384,38064400
2020-03-26,41.009998,42.410000,39.990002,42.000000,29.700617,36253000
2020-03-27,39.299999,41.439999,39.200001,40.099998,28.357012,32331200
2020-03-30,40.919998,42.320000,40.740002,41.770000,29.537970,31298300
2020-03-31,42.299999,44.490002,42.220001,43.220001,30.563351,39238000
2020-04-01,41.810001,44.119999,41.200001,43.369999,30.669420,37092100
2020-04-02,43.950001,44.570000,41.919998,42.779999,30.252197,34372600
2020-04-03,42.799999,42.869999,39.759998,40.500000,28.639875,31650000
2020-04-06,42.599998,43.389999,41.970001,43.130001,30.499702,32019300
2020-04-07,45.189999,45.500000,43.560001,43.779999,30.959354,34191900
2020-04-08,43.500000,44.250000,43.049999,43.509998,30.768417,29464500
2020-04-09,43.950001,44.470001,42.840000,43.279999,30.605774,29827800
2020-04-13,43.200001,44.570000,42.980000,44.570000,31.518013,22066800
2020-04-14,45.619999,46.000000,44.500000,44.529999,31.489719,24713600
2020-04-15,43.500000,43.900002,42.610001,43.189999,30.542133,28808700
2020-04-16,43.799999,43.990002,42.040001,42.759998,30.238052,24442900
2020-04-17,43.900002,44.230000,43.220001,44.000000,31.114929,23604600
2020-04-20,43.259998,43.259998,42.230000,42.459999,30.025902,29050700
2020-04-22,42.599998,43.240002,42.049999,42.900002,30.337053,22693600
2020-04-23,43.290001,44.689999,42.810001,43.509998,30.768417,27171100
2020-04-24,43.369999,44.200001,41.830002,43.759998,30.945211,55165900
2020-04-27,44.459999,45.049999,43.860001,44.549999,31.503862,25580600
2020-04-28,45.200001,45.290001,43.480000,44.610001,31.546293,25680000
2020-04-29,45.349998,47.380001,44.840000,46.730000,33.045471,33207500
2020-04-30,45.709999,46.169998,44.759998,44.860001,31.723083,25720300
2020-05-04,43.700001,44.330002,43.400002,43.930000,31.065422,16994300
2020-05-05,44.450001,45.029999,43.700001,43.700001,30.902782,19070600
2020-05-06,44.189999,44.759998,43.610001,44.330002,31.348291,26602700
2020-05-07,45.630001,46.980000,45.450001,46.049999,32.564602,42194300
2020-05-08,47.500000,48.959999,46.970001,48.849998,34.544643,33922800
2020-05-11,48.209999,49.250000,47.730000,47.730000,33.752628,24783100
2020-05-12,48.430000,48.599998,47.459999,47.459999,33.561695,21806900
2020-05-13,48.169998,49.180000,47.660000,48.540001,34.325424,34159500
2020-05-14,47.950001,48.459999,46.939999,48.090000,34.007206,35513400
2020-05-15,48.689999,49.299999,48.049999,48.049999,33.978916,35196100
2020-05-18,50.340000,51.599998,49.950001,51.259998,36.248894,41936200
2020-05-19,51.299999,52.709999,51.090000,52.299999,36.984337,27704400
2020-05-20,53.369999,53.669998,52.500000,52.500000,37.125767,27014500
2020-05-21,52.290001,52.660000,50.369999,51.130001,36.156963,41802300
2020-05-22,50.770000,51.099998,49.900002,50.270000,35.548805,23933600
2020-05-25,51.410000,51.680000,49.919998,50.099998,35.428589,21162000
2020-05-26,50.380001,50.520000,48.840000,49.200001,34.792149,28917800
2020-05-27,49.840000,50.830002,48.779999,50.639999,35.810455,31932100
2020-05-28,51.000000,51.650002,50.049999,50.090000,35.421516,23530900
2020-05-29,51.400002,53.000000,51.060001,53.000000,37.479351,92646300
2020-06-01,52.820000,53.849998,52.500000,53.419998,37.776348,27152300
2020-06-02,53.799999,53.799999,53.000000,53.419998,37.776348,25602700
2020-06-03,53.900002,54.340000,53.380001,53.660000,37.946072,31584300
2020-06-04,53.720001,55.700001,53.520000,55.660000,39.360382,37638600
2020-06-05,56.389999,56.700001,54.340000,54.610001,38.617867,39799100
2020-06-08,54.980000,55.650002,53.980000,54.779999,38.738083,27456500
2020-06-09,54.160000,54.990002,54.119999,54.990002,38.886589,19860000
2020-06-10,54.910000,55.200001,53.759998,54.200001,38.327934,24321300
2020-06-12,53.709999,54.049999,51.980000,53.400002,37.762211,31223700
2020-06-15,52.500000,54.430000,52.130001,53.880001,38.101643,27425600
2020-06-16,55.490002,55.500000,54.220001,55.389999,39.169449,29329400
2020-06-17,55.490002,56.439999,55.150002,56.200001,39.742249,27840000
2020-06-18,56.299999,56.540001,55.610001,56.169998,39.721027,25770000
2020-06-19,56.330002,56.599998,54.709999,55.169998,39.013874,38079900
2020-06-22,55.000000,55.349998,54.430000,55.000000,38.893658,14891400
2020-06-23,55.529999,56.560001,55.369999,55.590000,39.310886,18272700
2020-06-24,56.250000,56.259998,54.820000,55.389999,39.169449,18156600
2020-06-25,55.500000,56.150002,54.869999,56.000000,39.600819,17051900
2020-06-26,55.900002,56.950001,55.209999,55.619999,39.332100,21655500
2020-06-29,55.439999,55.910000,54.840000,55.630001,39.339172,15453400
2020-06-30,55.439999,56.540001,55.009998,55.919998,39.544247,27462900
2020-07-01,56.080002,56.080002,54.049999,54.540001,38.568363,28999400
2020-07-02,54.849998,55.740002,54.750000,55.490002,39.240177,24148500
2020-07-03,55.200001,55.700001,54.930000,55.259998,39.077518,7831800
2020-07-06,56.090000,56.740002,55.590000,56.570000,40.003899,23609900
2020-07-07,56.740002,56.980000,56.099998,56.369999,39.862461,13598400
2020-07-08,56.900002,57.720001,55.790001,57.320000,40.534267,32634600
2020-07-09,57.520000,57.680000,56.060001,56.419998,39.897827,19741600
2020-07-10,56.520000,57.299999,56.160000,56.970001,40.286758,14728100
2020-07-13,57.730000,59.220001,57.650002,57.650002,40.767632,28780200
2020-07-14,57.919998,61.970001,57.900002,61.700001,43.631618,52234500
2020-07-15,62.299999,62.930000,60.389999,61.790001,43.695263,29833100
2020-07-16,61.299999,61.689999,59.849998,60.119999,42.514305,22788400
2020-07-17,60.500000,61.250000,60.320000,61.040001,43.164890,18896400
2020-07-20,61.119999,61.490002,60.349998,60.799999,42.995174,16491500
2020-07-21,60.439999,60.480000,59.270000,59.700001,42.217300,29043600
2020-07-22,59.930000,60.250000,58.799999,59.240002,41.892010,19644700
2020-07-23,59.900002,60.160000,58.639999,58.849998,41.616215,17291900
2020-07-24,58.570000,58.849998,57.820000,58.599998,41.439426,22544100
2020-07-27,59.099998,61.630001,58.980000,61.369999,43.398251,35124800
2020-07-28,60.700001,61.160000,60.200001,60.340000,42.669888,21707500
2020-07-29,61.209999,62.950001,60.849998,62.950001,44.515564,29486600
2020-07-30,62.299999,62.369999,60.650002,61.270000,43.327541,32210700
2020-07-31,61.099998,62.209999,60.500000,60.709999,42.931522,26318800
2020-08-03,61.860001,62.669998,60.259998,60.259998,42.613304,35910500
2020-08-04,60.259998,60.840000,59.360001,60.700001,42.924458,182535800
2020-08-05,61.900002,62.900002,61.849998,62.189999,43.978123,36999600
2020-08-06,62.619999,62.880001,61.279999,61.830002,43.723549,22468400
2020-08-07,61.389999,61.389999,59.779999,60.450001,42.747669,28427400
2020-08-10,60.700001,62.200001,60.410000,62.200001,43.985199,29341400
2020-08-11,62.790001,62.820000,60.160000,60.279999,42.627453,23822800
2020-08-12,60.880001,62.290001,60.580002,61.500000,43.490181,29627900
2020-08-13,61.400002,62.160000,60.110001,60.349998,42.676952,24906200
2020-08-14,60.349998,61.430000,60.299999,61.349998,43.384109,17848800
2020-08-17,61.779999,62.599998,61.150002,62.230000,44.006409,42786400
2020-08-18,63.299999,63.700001,62.849998,63.060001,44.593349,32205700
2020-08-19,63.410000,63.880001,62.330002,62.389999,44.119553,23537900
2020-08-20,61.820000,63.500000,61.669998,62.950001,44.515564,25866600
2020-08-21,62.410000,62.790001,61.509998,62.200001,43.985199,27242700
2020-08-24,62.939999,63.130001,62.240002,62.959999,44.522640,17944700
2020-08-25,62.799999,62.840000,61.049999,61.619999,43.575039,23543000
2020-08-26,61.660000,62.349998,61.240002,61.750000,43.666973,23924400
2020-08-27,61.689999,62.180000,60.330002,60.790001,42.988102,18201900
2020-08-28,61.180000,61.700001,60.630001,61.099998,43.207321,15040300
2020-08-31,61.099998,61.150002,59.680000,59.680000,42.203159,31080000
2020-09-01,60.290001,61.790001,60.200001,61.759998,43.674046,24197700
2020-09-02,61.900002,62.340000,60.320000,61.320000,43.362896,21797200
2020-09-03,60.000000,60.549999,58.849998,59.320000,41.948586,36117400
2020-09-04,59.709999,60.500000,58.700001,60.490002,42.775959,26636700
2020-09-08,59.590000,59.759998,58.910000,59.270000,41.913219,14663800
2020-09-09,59.900002,60.330002,59.369999,60.000000,42.429447,16481700
2020-09-10,60.000000,60.200001,58.320000,58.529999,41.389931,19431400
2020-09-11,60.049999,62.299999,59.840000,61.950001,43.808411,46057000
2020-09-14,62.799999,63.349998,61.380001,61.910000,43.780117,35710200
2020-09-15,62.709999,63.650002,62.150002,62.599998,44.268059,32570600
2020-09-16,62.320000,62.500000,60.650002,60.970001,43.115387,28843500
2020-09-17,60.400002,62.419998,60.110001,62.080002,43.900341,31397500
2020-09-18,62.480000,63.099998,61.660000,61.660000,43.603336,33143800
2020-09-21,61.049999,61.389999,59.439999,60.000000,42.429447,53120800
2020-09-22,58.139999,58.279999,57.150002,57.810001,42.589695,23996200
2020-09-23,57.669998,59.610001,57.060001,59.099998,43.540054,37365600
2020-09-24,59.689999,59.779999,58.439999,58.660000,43.215904,31607500
2020-09-25,58.349998,59.450001,58.200001,59.250000,43.650570,27582200
2020-09-28,59.939999,60.240002,58.700001,58.779999,43.304310,30265400
2020-09-29,58.730000,59.959999,58.349998,58.349998,42.987526,26201600
2020-09-30,59.209999,60.270000,58.750000,59.110001,43.547428,25947500
2020-10-01,59.529999,59.849998,58.020000,58.860001,43.363247,22852700
2020-10-02,58.610001,59.439999,58.110001,58.320000,42.965424,23668800
2020-10-05,58.900002,59.840000,58.750000,59.590000,43.901054,17887200
2020-10-06,60.009998,60.279999,58.209999,58.619999,43.186436,21951600
2020-10-07,59.139999,60.759998,58.959999,60.169998,44.328346,27276500
2020-10-08,60.349998,61.490002,60.060001,61.290001,45.153473,22207400
2020-10-09,61.689999,61.939999,60.849998,61.599998,45.381855,21120900
2020-10-13,61.270000,62.639999,61.029999,62.139999,45.779682,18602200
2020-10-14,62.080002,63.290001,62.040001,63.000000,46.413261,22210600
2020-10-15,62.410000,62.860001,61.980000,62.470001,46.022800,16309700
2020-10-16,62.700001,63.099998,62.240002,62.240002,45.853355,15871000
2020-10-19,62.730000,63.180000,61.950001,61.950001,45.639706,29156200
2020-10-20,61.779999,62.290001,61.330002,61.840000,45.558666,25276800
2020-10-21,61.650002,63.209999,61.599998,62.849998,46.302753,21480900
2020-10-22,63.110001,63.490002,62.439999,63.099998,46.486935,32097700
2020-10-23,62.619999,63.889999,62.220001,63.450001,46.744778,24263400
2020-10-26,62.900002,63.450001,62.009998,62.500000,46.044903,18250900
2020-10-27,62.500000,62.900002,62.060001,62.529999,46.067005,18155500
2020-10-28,61.950001,62.070000,60.250000,60.259998,44.394653,23686100
2020-10-29,60.970001,62.240002,59.790001,62.020000,45.691280,37998800
2020-10-30,61.799999,62.410000,60.009998,60.549999,44.608303,27476200
2020-11-03,61.900002,63.340000,61.220001,63.340000,46.663750,32900800
2020-11-04,63.279999,63.279999,61.450001,61.580002,45.367123,27932100
2020-11-05,62.299999,63.060001,61.450001,62.549999,46.081738,25563600
2020-11-06,62.380001,63.959999,62.340000,63.189999,46.553238,26452500
2020-11-09,64.150002,64.269997,62.869999,63.189999,46.553238,37728900
2020-11-10,63.240002,63.590000,62.689999,63.160000,46.531139,53960600
2020-11-11,63.180000,63.919998,63.000000,63.599998,46.855293,25908500
2020-11-12,63.570000,63.770000,62.459999,62.669998,46.170143,23726500
2020-11-13,62.730000,63.549999,62.610001,63.250000,46.597439,25079300
2020-11-16,63.500000,65.339996,62.970001,64.919998,47.827759,91477900
2020-11-17,64.800003,68.099998,64.800003,66.970001,49.338036,62475900
2020-11-18,66.989998,67.389999,66.070000,66.449997,48.954937,22854400
2020-11-19,66.709999,67.720001,66.470001,67.720001,49.890579,25928500
2020-11-23,68.809998,71.320000,68.500000,71.290001,52.520657,38662400
2020-11-24,71.050003,74.889999,70.180000,74.800003,55.106548,49842200
2020-11-25,73.800003,75.900002,73.610001,75.500000,55.622238,36269100
2020-11-26,75.419998,76.599998,75.400002,76.570000,56.410530,20359000
2020-11-27,77.000000,78.779999,76.769997,78.440002,57.788200,48966700
2020-11-30,78.849998,79.360001,77.120003,78.000000,57.464035,48594200
2020-12-01,79.830002,81.500000,79.250000,81.250000,59.858379,61441200
2020-12-02,80.900002,81.250000,77.309998,79.839996,58.819595,53703300
2020-12-03,81.000000,81.050003,78.610001,78.959999,58.171291,35158600
2020-12-04,80.099998,82.680000,80.099998,81.980003,60.396187,48656900
2020-12-07,82.419998,82.989998,81.669998,82.949997,61.110794,27398500
2020-12-08,82.970001,83.300003,81.660004,82.900002,61.073956,28598800
2020-12-09,83.099998,83.830002,82.220001,82.699997,60.926613,26938500
2020-12-10,83.650002,85.220001,83.199997,85.000000,62.621071,41230700
2020-12-11,84.620003,85.279999,84.400002,84.860001,62.517925,25136800
2020-12-14,85.199997,85.220001,82.949997,83.550003,61.552826,20931700
2020-12-15,83.550003,85.379997,83.550003,84.500000,62.252708,18762800
2020-12-16,84.900002,86.230003,84.360001,86.220001,63.519863,23038300
2020-12-17,86.500000,87.949997,86.169998,87.199997,64.241844,21367800
2020-12-18,87.620003,88.379997,87.430000,87.800003,64.683876,23843100
2020-12-21,86.150002,87.400002,84.779999,86.860001,63.991367,31877300
2020-12-22,86.860001,86.989998,85.430000,86.940002,64.050308,23157000
2020-12-23,86.529999,87.529999,86.400002,87.360001,64.359718,17710200
2020-12-28,87.790001,88.580002,87.080002,87.309998,64.322884,26001300
2020-12-29,87.970001,88.199997,86.510002,87.070000,64.146072,19727500
2020-12-30,87.190002,87.589996,86.650002,87.449997,64.426025,30102700
2021-01-04,89.349998,91.480003,88.849998,91.459999,67.380272,37865500
2021-01-05,91.459999,93.000000,90.519997,93.000000,68.514809,34300300
2021-01-06,94.980003,96.349998,94.400002,96.050003,70.761803,53722500
2021-01-07,96.610001,102.529999,96.610001,102.320000,75.381042,74541400
2021-01-08,103.010002,103.349998,98.199997,102.000000,75.145287,58562700
2021-01-11,100.250000,101.980003,99.699997,101.980003,75.130539,29267000
2021-01-12,102.500000,102.620003,99.180000,99.190002,73.075104,28598500
2021-01-13,98.870003,98.919998,95.739998,96.220001,70.887047,31658800
2021-01-14,97.220001,98.860001,96.699997,97.800003,72.051071,20809900
2021-01-15,96.580002,97.199997,93.199997,93.550003,68.920021,31712400
2021-01-18,93.900002,95.639999,93.550003,94.309998,69.479912,22667600
2021-01-19,94.500000,94.570000,91.900002,94.059998,69.295723,27155400
2021-01-20,95.000000,95.139999,90.830002,92.320000,68.013847,20480000
2021-01-21,92.300003,96.099998,92.139999,93.360001,68.780037,25983400
2021-01-22,91.989998,93.809998,90.989998,93.169998,68.640053,25814300
2021-01-26,92.989998,94.160004,91.360001,91.750000,67.593918,24921600
2021-01-27,90.389999,91.180000,88.199997,89.199997,65.715286,32419700
2021-01-28,88.199997,91.349998,88.099998,91.099998,67.115051,35900800
2021-01-29,89.989998,90.849998,87.790001,87.949997,64.794388,31481600
2021-02-01,90.010002,91.269997,88.580002,91.269997,67.240288,27135500
2021-02-02,90.180000,90.580002,87.510002,87.660004,64.580742,34426700
2021-02-03,88.849998,91.419998,88.599998,90.430000,66.621445,34346400
2021-02-04,91.949997,92.870003,89.089996,89.290001,65.781586,29939700
2021-02-05,90.199997,92.769997,89.550003,92.690002,68.286438,27114800
2021-02-08,92.970001,94.910004,92.449997,94.010002,69.258911,28164400
2021-02-09,94.599998,95.220001,92.320000,94.250000,69.435715,32303400
2021-02-10,94.660004,95.669998,94.379997,94.699997,69.767227,40318300
2021-02-11,95.470001,95.470001,93.099998,93.099998,68.588486,19775900
2021-02-12,93.120003,94.139999,92.199997,93.889999,69.170494,14760700
2021-02-17,96.010002,96.720001,95.190002,96.349998,70.982826,29262900
2021-02-18,97.360001,98.400002,96.019997,97.400002,71.756378,33088500
2021-02-19,97.209999,98.849998,96.330002,97.769997,72.028961,24966600
2021-02-22,96.500000,98.519997,94.040001,95.349998,70.246101,50160600
2021-02-23,96.589996,97.349998,93.320000,96.949997,71.424858,35756200
2021-02-24,97.129997,98.209999,95.860001,97.930000,72.146835,21856100
2021-02-25,98.699997,98.949997,95.019997,95.709999,70.511330,24471000
2021-02-26,96.550003,97.699997,94.019997,94.519997,69.634628,42856000
2021-03-01,96.000000,99.330002,95.360001,98.570000,72.618332,32798000
2021-03-02,97.500000,102.180000,94.940002,101.599998,74.850594,47565800
2021-03-03,102.000000,104.000000,99.650002,100.349998,73.929703,41473300
2021-03-04,99.400002,101.489998,97.519997,98.860001,72.831993,48492500
2021-03-05,94.720001,100.599998,93.930000,100.209999,77.152428,46503300
2021-03-08,99.199997,101.930000,98.900002,99.669998,76.736679,39677300
2021-03-09,97.500000,99.309998,95.879997,98.669998,75.966774,40537000
2021-03-10,97.500000,97.839996,95.720001,97.150002,74.796516,31311800
2021-03-11,98.989998,100.099998,98.209999,99.699997,76.759781,26203200
2021-03-12,99.000000,99.440002,96.709999,97.400002,74.988991,21115500
2021-03-15,96.500000,97.349998,95.760002,96.820000,74.542442,20059000
2021-03-16,97.040001,97.839996,96.019997,96.510002,74.303772,19174300
2021-03-17,96.400002,98.120003,96.059998,97.900002,75.373932,21424300
2021-03-18,97.699997,98.269997,95.529999,96.160004,74.034302,19156100
2021-03-19,96.099998,96.160004,93.440002,94.779999,72.971840,38643000
2021-03-22,93.519997,93.839996,91.849998,93.209999,71.763077,21120800
2021-03-23,93.339996,93.779999,91.059998,91.059998,70.107773,20518500
2021-03-24,92.000000,94.639999,91.809998,93.150002,71.716888,24726000
2021-03-25,93.040001,93.290001,90.610001,92.440002,71.170258,23644400
2021-03-26,93.739998,95.730003,93.389999,95.529999,73.549263,26712800
2021-03-29,96.000000,98.449997,95.870003,97.980003,75.435547,25960500
2021-03-30,97.910004,98.500000,96.580002,97.070000,74.734917,18118600
2021-03-31,97.169998,98.559998,96.699997,97.970001,75.427841,18792000
2021-04-01,98.500000,98.860001,96.129997,97.389999,74.981300,17193400
2021-04-05,99.830002,103.820000,99.800003,103.389999,79.600746,35908700
2021-04-06,103.800003,104.559998,102.050003,102.050003,78.569069,22227800
2021-04-07,102.370003,105.320000,102.150002,104.559998,80.501534,32822700
2021-04-08,104.940002,105.300003,104.120003,104.500000,80.455338,25936300
2021-04-09,104.000000,104.660004,102.940002,103.000000,79.300476,18854800
2021-04-12,102.900002,103.629997,102.209999,103.400002,79.608437,14787500
2021-04-13,103.900002,104.290001,102.849998,103.580002,79.747025,17605600
2021-04-14,103.970001,107.779999,103.769997,107.000000,82.380112,38030200
2021-04-15,108.660004,109.879997,107.550003,108.209999,83.311691,19378200
2021-04-16,108.639999,109.110001,107.500000,108.669998,83.665840,17401500
2021-04-19,109.000000,109.879997,107.639999,107.730003,82.942139,23297500
2021-04-20,107.949997,108.349998,105.019997,106.160004,81.733391,20895800
2021-04-22,107.239998,107.239998,104.339996,106.230003,81.787277,19799100
2021-04-23,107.150002,108.099998,106.459999,107.989998,83.142311,12795400
2021-04-26,109.949997,110.690002,108.150002,108.570000,83.588867,16807500
2021-04-27,108.879997,110.599998,108.519997,110.120003,84.782211,24113300
2021-04-28,110.559998,112.430000,109.330002,111.919998,86.168045,20570600
2021-04-29,112.190002,112.949997,110.889999,111.949997,86.191147,19724300
2021-04-30,110.989998,111.559998,109.019997,109.019997,83.935310,36888200
2021-05-03,109.699997,110.349998,108.260002,108.459999,83.504166,19641000
2021-05-04,108.949997,111.070000,108.660004,110.099998,84.766808,20775600
